ssd_count,policy,policy_role,C,U,E,metric,value,unit,positive_change_meaning
6,ablation_c0_u1_e1,factorial_cell,0,1,1,processed_event_count,1415046,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,queue_weight_write_count,6200,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.active_demand_count,0,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.active_p_node_count,0,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.completed_coflow_count,512,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.compute_layer_count,4,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.coordination_enabled,False,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.deadline_allowance_us,750,us,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.decision_count,6144,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.edf_enabled,True,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.feasibility_conflict_count,1206,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.finite_selected_pir,False,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.initial_decision_count,2304,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.p_node_count,128,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.prefetch_decision_count,3709,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.score_mode,integer,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.selection_change_count,3231,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.starved_p_node_count,0,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.strategy,ablation_c0_u1_e1,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control.utility_enabled,True,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,rate_control_write_count,6968,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,request_count,456116,count,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,starvation_free,True,,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,wall_time_seconds,105.64308395597618,s,仅表示数值增加
6,ablation_c0_u1_e1,factorial_cell,0,1,1,worst_delta_us,180387.3776,us,退化（超期增加）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,byte_count,67257040896,bytes,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,cir_dispatch_count,325939,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,completed_inference_count,128,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_non_tick_write_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,control_update_tick_aligned_write_count,14976,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,excess_dispatch_count,130177,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,group_weight_write_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD0,411589.5024,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD1,411626.3664,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD2,411600.5616,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD3,411545.2656,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD4,411600.5616,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,last_completion_by_ssd_us.SSD5,411537.8928,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,late_gpu_layer_count,278,count,退化（数量增加）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,max_gpu_utilization_percent,99.7072992545043,%,改善
6,ablation_c1_u0_e0,factorial_cell,1,0,0,max_ttft_us,770139.9869128206,us,退化（时间变长）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_actual_read_us,53936.305683153034,us,退化（时间变长）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_gpu_utilization_percent,73.10404099596974,%,改善
6,ablation_c1_u0_e0,factorial_cell,1,0,0,mean_ttft_us,382623.8121651042,us,退化（时间变长）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,min_gpu_utilization_percent,6.092938831617458,%,改善
6,ablation_c1_u0_e0,factorial_cell,1,0,0,overall_last_completion_us,411626.3664,us,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_delta_us,63797.7584,us,退化（超期增加）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_gpu_utilization_percent,98.21006444967992,%,改善
6,ablation_c1_u0_e0,factorial_cell,1,0,0,p95_ttft_us,684268.142851282,us,退化（时间变长）
6,ablation_c1_u0_e0,factorial_cell,1,0,0,processed_event_count,1462120,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,queue_weight_write_count,7424,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.active_demand_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.active_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.completed_coflow_count,512,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.compute_layer_count,4,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.coordination_enabled,True,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.deadline_allowance_us,750,us,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.decision_count,9472,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.edf_enabled,False,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.feasibility_conflict_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.finite_selected_pir,False,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.initial_decision_count,2932,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.p_node_count,128,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.prefetch_decision_count,6096,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.score_mode,integer,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.selection_change_count,530,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.starved_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.strategy,ablation_c1_u0_e0,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control.utility_enabled,False,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,rate_control_write_count,7552,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,request_count,456116,count,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,starvation_free,True,,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,wall_time_seconds,85.0375398369506,s,仅表示数值增加
6,ablation_c1_u0_e0,factorial_cell,1,0,0,worst_delta_us,74058.0592,us,退化（超期增加）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,byte_count,67257040896,bytes,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,cir_dispatch_count,325350,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,completed_inference_count,128,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_non_tick_write_count,0,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,control_update_tick_aligned_write_count,15000,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,excess_dispatch_count,130766,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,group_weight_write_count,0,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD0,496629.5024,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD1,496666.3664,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD2,496640.5616,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD3,496585.2656,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD4,496640.5616,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,last_completion_by_ssd_us.SSD5,496577.8928,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,late_gpu_layer_count,233,count,退化（数量增加）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,max_gpu_utilization_percent,99.7072992545043,%,改善
6,ablation_c1_u0_e1,factorial_cell,1,0,1,max_ttft_us,838322.5956307692,us,退化（时间变长）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,mean_actual_read_us,50750.17738702927,us,退化（时间变长）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,mean_gpu_utilization_percent,77.42461047689467,%,改善
6,ablation_c1_u0_e1,factorial_cell,1,0,1,mean_ttft_us,370661.2832920672,us,退化（时间变长）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,min_gpu_utilization_percent,15.185177157408528,%,改善
6,ablation_c1_u0_e1,factorial_cell,1,0,1,overall_last_completion_us,496666.3664,us,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,p95_delta_us,122786.4304,us,退化（超期增加）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,p95_gpu_utilization_percent,98.20564479644267,%,改善
6,ablation_c1_u0_e1,factorial_cell,1,0,1,p95_ttft_us,726589.081271795,us,退化（时间变长）
6,ablation_c1_u0_e1,factorial_cell,1,0,1,processed_event_count,1459398,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,queue_weight_write_count,7436,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.active_demand_count,0,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.active_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.completed_coflow_count,512,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.compute_layer_count,4,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.coordination_enabled,True,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.deadline_allowance_us,750,us,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.decision_count,9472,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.edf_enabled,True,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.feasibility_conflict_count,948,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.finite_selected_pir,False,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.initial_decision_count,2938,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.p_node_count,128,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.prefetch_decision_count,5958,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.score_mode,integer,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.selection_change_count,547,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.starved_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.strategy,ablation_c1_u0_e1,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control.utility_enabled,False,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,rate_control_write_count,7564,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,request_count,456116,count,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,starvation_free,True,,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,wall_time_seconds,114.3847178069991,s,仅表示数值增加
6,ablation_c1_u0_e1,factorial_cell,1,0,1,worst_delta_us,170058.0592,us,退化（超期增加）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,byte_count,67257040896,bytes,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,cir_dispatch_count,326476,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,completed_inference_count,128,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_non_tick_write_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,control_update_tick_aligned_write_count,15000,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,excess_dispatch_count,129640,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,group_weight_write_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD0,390964.248,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD1,390886.8336,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD2,390971.6208,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD3,390927.384,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD4,390960.5616,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,last_completion_by_ssd_us.SSD5,390857.3424,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,late_gpu_layer_count,280,count,退化（数量增加）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,max_gpu_utilization_percent,99.82043780948797,%,改善
6,ablation_c1_u1_e0,factorial_cell,1,1,0,max_ttft_us,765670.2463384615,us,退化（时间变长）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,mean_actual_read_us,52867.18649329928,us,退化（时间变长）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,mean_gpu_utilization_percent,74.91717206425834,%,改善
6,ablation_c1_u1_e0,factorial_cell,1,1,0,mean_ttft_us,375843.2408839342,us,退化（时间变长）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,min_gpu_utilization_percent,5.423156558318004,%,改善
6,ablation_c1_u1_e0,factorial_cell,1,1,0,overall_last_completion_us,390971.6208,us,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,p95_delta_us,61915.0064,us,退化（超期增加）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,p95_gpu_utilization_percent,99.31600491796713,%,改善
6,ablation_c1_u1_e0,factorial_cell,1,1,0,p95_ttft_us,693939.0149333334,us,退化（时间变长）
6,ablation_c1_u1_e0,factorial_cell,1,1,0,processed_event_count,1462022,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,queue_weight_write_count,7436,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.active_demand_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.active_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.completed_coflow_count,512,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.compute_layer_count,4,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.coordination_enabled,True,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.deadline_allowance_us,750,us,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.decision_count,9472,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.edf_enabled,False,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.feasibility_conflict_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.finite_selected_pir,False,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.initial_decision_count,2932,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.p_node_count,128,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD0,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD1,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD2,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD3,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD4,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.peak_assigned_cir_bytes_per_second.SSD5,40000000000,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.prefetch_decision_count,6186,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.score_mode,integer,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.selection_change_count,525,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.starved_p_node_count,0,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.strategy,ablation_c1_u1_e0,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control.utility_enabled,True,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,rate_control_write_count,7564,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,request_count,456116,count,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,starvation_free,True,,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,wall_time_seconds,100.70098009996582,s,仅表示数值增加
6,ablation_c1_u1_e0,factorial_cell,1,1,0,worst_delta_us,73971.4032,us,退化（超期增加）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,byte_count,67257040896,bytes,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,cir_dispatch_count,325596,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,completed_inference_count,128,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_non_tick_write_count,0,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD0,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD1,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD2,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD3,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD4,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_period_us_by_storage_target.SSD5,80,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,control_update_tick_aligned_write_count,15000,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,excess_dispatch_count,130520,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,group_weight_write_count,0,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD0,396724.248,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD1,396646.8336,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD2,396731.6208,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD3,396687.384,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD4,396720.5616,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,last_completion_by_ssd_us.SSD5,396617.3424,,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,late_gpu_layer_count,306,count,退化（数量增加）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,max_gpu_utilization_percent,99.56571246489993,%,改善
6,ablation_c1_u1_e1,factorial_cell,1,1,1,max_ttft_us,771431.9483538462,us,退化（时间变长）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,mean_actual_read_us,56452.11870951527,us,退化（时间变长）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,mean_gpu_utilization_percent,80.24364732733287,%,改善
6,ablation_c1_u1_e1,factorial_cell,1,1,1,mean_ttft_us,350754.9919414265,us,退化（时间变长）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,min_gpu_utilization_percent,6.641663161045962,%,改善
6,ablation_c1_u1_e1,factorial_cell,1,1,1,overall_last_completion_us,396731.6208,us,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,p95_delta_us,56222.8464,us,退化（超期增加）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,p95_gpu_utilization_percent,99.14833524540856,%,改善
6,ablation_c1_u1_e1,factorial_cell,1,1,1,p95_ttft_us,697479.7840000001,us,退化（时间变长）
6,ablation_c1_u1_e1,factorial_cell,1,1,1,processed_event_count,1463639,count,仅表示数值增加
6,ablation_c1_u1_e1,factorial_cell,1,1,1,queue_weight_write_count,7436,count,仅表示数值增加
