ssd_count,transition,transition_label_cn,attribution_scope,before_policy,after_policy,metric,metric_label_cn,before_value,after_value,signed_change,change_unit,signed_relative_change_percent,positive_change_meaning
3,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,561083.2624,561083.2624,0.0,us,,退化（超期增加）
3,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,92932.48451975155,92932.48451975155,0.0,us,0.0,退化（时间变长）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,51.25813315353398,68.78058448514595,17.52245133161197,pp,,改善
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,2.795940247160263,2.689061480204661,-0.10687876695560172,pp,,改善
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,84.91213302266148,98.79007753013491,13.87794450747343,pp,,改善
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,86.3062208141121,99.63479563917186,13.32857482505976,pp,,改善
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,578956.1639881813,452172.04411342146,-126784.11987475981,us,-21.898742557881803,退化（时间变长）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,805220.6533333334,717491.7919538462,-87728.8613794872,us,-10.895008842150315,退化（时间变长）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,873111.3215384616,780414.1055384616,-92697.21600000001,us,-10.616883977253133,退化（时间变长）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,397.0,235.0,-162.0,count,,退化（数量增加）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,182443.8512,329958.6544,147514.8032,us,,退化（超期增加）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,236353.7648,561083.2624,324729.4976,us,,退化（超期增加）
3,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,117324.51114966943,92932.48451975155,-24392.026629917877,us,-20.79022225696834,退化（时间变长）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_gpu_utilization_percent,平均 GPU 利用率,59.63532746116665,55.4844382113246,-4.150889249842052,pp,,改善
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,min_gpu_utilization_percent,最低 GPU 利用率,3.7792162118343366,6.4702870284747025,2.691070816640366,pp,,改善
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_gpu_utilization_percent,P95 GPU 利用率,88.30324399809952,76.9183122050892,-11.384931793010324,pp,,改善
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_gpu_utilization_percent,最高 GPU 利用率,88.93449979978237,80.06931227595886,-8.865187523823508,pp,,改善
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_ttft_us,平均 TTFT,482724.5484573719,492475.3858518027,9750.837394430826,us,2.0199588824706094,退化（时间变长）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_ttft_us,P95 TTFT,774874.2085333334,859630.5659384616,84756.35740512819,us,10.938079558171559,退化（时间变长）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_ttft_us,Max TTFT,846244.8383384616,937439.0015384615,91194.16319999995,us,10.776333168430648,退化（时间变长）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,316.0,380.0,64.0,count,,退化（数量增加）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,137333.3744,139231.8704,1898.4960000000137,us,,退化（超期增加）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,171856.5104,231436.1072,59579.5968,us,,退化（超期增加）
4,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,84297.07848229173,86244.52549042464,1947.4470081329055,us,2.3102188630914475,退化（时间变长）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,55.4844382113246,62.18901796497324,6.704579753648638,pp,,改善
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,6.4702870284747025,3.9472228243380965,-2.523064204136606,pp,,改善
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,76.9183122050892,96.99509441619811,20.07678221110892,pp,,改善
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,80.06931227595886,99.57685369012265,19.507541414163782,pp,,改善
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,492475.3858518027,460245.6229481569,-32229.76290364581,us,-6.544441373024172,退化（时间变长）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_ttft_us,P95 TTFT,859630.5659384616,691237.1653333334,-168393.40060512815,us,-19.58904293047008,退化（时间变长）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_ttft_us,Max TTFT,937439.0015384615,790197.6893128206,-147241.31222564098,us,-15.706761931602855,退化（时间变长）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,late_gpu_layer_count,逾期 GPU layer 数,380.0,407.0,27.0,count,,退化（数量增加）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_delta_us,P95 预取超期量,139231.8704,95593.92927692307,-43637.94112307695,us,,退化（超期增加）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,worst_delta_us,最坏预取超期量,231436.1072,106732.568,-124703.5392,us,,退化（超期增加）
4,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_actual_read_us,平均实际读取时间,86244.52549042464,87964.14574808671,1719.6202576620708,us,1.9938891748589804,退化（时间变长）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,62.18901796497324,73.96425731626987,11.775239351296626,pp,,改善
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,3.9472228243380965,3.625877927362305,-0.32134489697579127,pp,,改善
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,96.99509441619811,98.99238819490563,1.9972937787075153,pp,,改善
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,99.57685369012265,99.5170811731693,-0.059772516953344734,pp,,改善
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,460245.6229481569,397490.9848871393,-62754.63806101761,us,-13.63503202030157,退化（时间变长）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,691237.1653333334,706824.0986666667,15586.933333333232,us,2.254932766211549,退化（时间变长）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_ttft_us,Max TTFT,790197.6893128206,776822.8219538461,-13374.867358974414,us,-1.6925976296647482,退化（时间变长）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,407.0,286.0,-121.0,count,,退化（数量增加）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,95593.92927692307,211881.4448,116287.51552307693,us,,退化（超期增加）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,106732.568,412110.4624,305377.8944,us,,退化（超期增加）
4,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,87964.14574808671,77367.78529937909,-10596.360448707623,us,-12.046226742261181,退化（时间变长）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_gpu_utilization_percent,平均 GPU 利用率,73.96425731626987,73.96425731626987,0.0,pp,,改善
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,min_gpu_utilization_percent,最低 GPU 利用率,3.625877927362305,3.625877927362305,0.0,pp,,改善
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_gpu_utilization_percent,P95 GPU 利用率,98.99238819490563,98.99238819490563,0.0,pp,,改善
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_gpu_utilization_percent,最高 GPU 利用率,99.5170811731693,99.5170811731693,0.0,pp,,改善
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_ttft_us,平均 TTFT,397490.9848871393,397490.9848871393,0.0,us,0.0,退化（时间变长）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_ttft_us,P95 TTFT,706824.0986666667,706824.0986666667,0.0,us,0.0,退化（时间变长）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_ttft_us,Max TTFT,776822.8219538461,776822.8219538461,0.0,us,0.0,退化（时间变长）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,late_gpu_layer_count,逾期 GPU layer 数,286.0,286.0,0.0,count,,退化（数量增加）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_delta_us,P95 预取超期量,211881.4448,211881.4448,0.0,us,,退化（超期增加）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,412110.4624,412110.4624,0.0,us,,退化（超期增加）
4,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,77367.78529937909,77367.78529937909,0.0,us,0.0,退化（时间变长）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,59.63532746116665,73.96425731626987,14.328929855103212,pp,,改善
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,3.7792162118343366,3.625877927362305,-0.15333828447203146,pp,,改善
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,88.30324399809952,98.99238819490563,10.689144196806112,pp,,改善
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,88.93449979978237,99.5170811731693,10.58258137338693,pp,,改善
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,482724.5484573719,397490.9848871393,-85233.5635702326,us,-17.656770065373905,退化（时间变长）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,774874.2085333334,706824.0986666667,-68050.10986666672,us,-8.782084771600623,退化（时间变长）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,846244.8383384616,776822.8219538461,-69422.01638461545,us,-8.203537940735966,退化（时间变长）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,316.0,286.0,-30.0,count,,退化（数量增加）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,137333.3744,211881.4448,74548.0704,us,,退化（超期增加）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,171856.5104,412110.4624,240253.95200000002,us,,退化（超期增加）
4,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,84297.07848229173,77367.78529937909,-6929.293182912646,us,-8.220086991945138,退化（时间变长）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_gpu_utilization_percent,平均 GPU 利用率,65.10560888788942,62.18057159413332,-2.9250372937560982,pp,,改善
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,min_gpu_utilization_percent,最低 GPU 利用率,5.0311259117036595,9.168810953580767,4.137685041877107,pp,,改善
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_gpu_utilization_percent,P95 GPU 利用率,90.06980186882194,80.0621840259239,-10.007617842898043,pp,,改善
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_gpu_utilization_percent,最高 GPU 利用率,91.07538174192497,81.00602862075348,-10.069353121171488,pp,,改善
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_ttft_us,平均 TTFT,432461.17335629015,440944.7658445113,8483.592488221126,us,1.9617003816506278,退化（时间变长）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_ttft_us,P95 TTFT,750484.9861333334,841753.557251282,91268.57111794862,us,12.161278746985296,退化（时间变长）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,max_ttft_us,Max TTFT,824745.7535384615,937280.4863384615,112534.7328,us,13.644778686908632,退化（时间变长）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,late_gpu_layer_count,逾期 GPU layer 数,270.0,328.0,58.0,count,,退化（数量增加）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_delta_us,P95 预取超期量,107724.2096,123472.5104,15748.300799999997,us,,退化（超期增加）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,worst_delta_us,最坏预取超期量,139121.2784,208879.0256,69757.74719999998,us,,退化（超期增加）
5,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_actual_read_us,平均实际读取时间,62270.67944784661,64432.34687859577,2161.6674307491558,us,3.471404921090689,退化（时间变长）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_gpu_utilization_percent,平均 GPU 利用率,62.18057159413332,69.68786690640441,7.50729531227109,pp,,改善
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,min_gpu_utilization_percent,最低 GPU 利用率,9.168810953580767,5.175796237157894,-3.9930147164228726,pp,,改善
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_gpu_utilization_percent,P95 GPU 利用率,80.0621840259239,97.93188759802027,17.86970357209637,pp,,改善
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_gpu_utilization_percent,最高 GPU 利用率,81.00602862075348,99.65728903104349,18.651260410290007,pp,,改善
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_ttft_us,平均 TTFT,440944.7658445113,404670.3703821315,-36274.39546237979,us,-8.22651685022407,退化（时间变长）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_ttft_us,P95 TTFT,841753.557251282,686713.9525333334,-155039.6047179486,us,-18.41864562167402,退化（时间变长）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,max_ttft_us,Max TTFT,937280.4863384615,776749.7021128206,-160530.78422564093,us,-17.12729397074758,退化（时间变长）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,late_gpu_layer_count,逾期 GPU layer 数,328.0,322.0,-6.0,count,,退化（数量增加）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,p95_delta_us,P95 预取超期量,123472.5104,74001.0224,-49471.488,us,,退化（超期增加）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,worst_delta_us,最坏预取超期量,208879.0256,84463.0256,-124416.0,us,,退化（超期增加）
5,shared_foundation,共享 Gate 基础（000 - Legacy FCFS-CIR）,shared_foundation,demand_aware_fcfs_cir,ablation_c0_u0_e0,mean_actual_read_us,平均实际读取时间,64432.34687859577,66193.95389626396,1761.607017668197,us,2.7340413674321673,退化（时间变长）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,69.68786690640441,77.99904947837628,8.31118257197187,pp,,改善
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,5.175796237157894,4.767315383084371,-0.40848085407352297,pp,,改善
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,97.93188759802027,99.1372538188136,1.205366220793337,pp,,改善
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,99.65728903104349,99.80131580767882,0.1440267766353287,pp,,改善
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,404670.3703821315,365895.0631447516,-38775.30723737989,us,-9.581948685979714,退化（时间变长）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,686713.9525333334,696046.0485333335,9332.09600000002,us,1.3589495255736828,退化（时间变长）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,max_ttft_us,Max TTFT,776749.7021128206,769670.4635538461,-7079.238558974466,us,-0.9113925038810285,退化（时间变长）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,322.0,247.0,-75.0,count,,退化（数量增加）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,74001.0224,66983.192,-7017.830400000006,us,,退化（超期增加）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,84463.0256,309726.616,225263.5904,us,,退化（超期增加）
5,combined_cue,C/U/E 组合算法（111 - 000）,algorithm_factors,ablation_c0_u0_e0,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,66193.95389626396,65785.50036427281,-408.453531991152,us,-0.6170556492686039,退化（时间变长）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_gpu_utilization_percent,平均 GPU 利用率,77.99904947837628,77.99904947837628,0.0,pp,,改善
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,min_gpu_utilization_percent,最低 GPU 利用率,4.767315383084371,4.767315383084371,0.0,pp,,改善
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_gpu_utilization_percent,P95 GPU 利用率,99.1372538188136,99.1372538188136,0.0,pp,,改善
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_gpu_utilization_percent,最高 GPU 利用率,99.80131580767882,99.80131580767882,0.0,pp,,改善
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_ttft_us,平均 TTFT,365895.0631447516,365895.0631447516,0.0,us,0.0,退化（时间变长）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_ttft_us,P95 TTFT,696046.0485333335,696046.0485333335,0.0,us,0.0,退化（时间变长）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,max_ttft_us,Max TTFT,769670.4635538461,769670.4635538461,0.0,us,0.0,退化（时间变长）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,late_gpu_layer_count,逾期 GPU layer 数,247.0,247.0,0.0,count,,退化（数量增加）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,p95_delta_us,P95 预取超期量,66983.192,66983.192,0.0,us,,退化（超期增加）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,worst_delta_us,最坏预取超期量,309726.616,309726.616,0.0,us,,退化（超期增加）
5,production_parity,Production 与消融 111 一致性,parity_check,ablation_c1_u1_e1,utility_edf_integer_l750,mean_actual_read_us,平均实际读取时间,65785.50036427281,65785.50036427281,0.0,us,0.0,退化（时间变长）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_gpu_utilization_percent,平均 GPU 利用率,65.10560888788942,77.99904947837628,12.893440590486861,pp,,改善
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,min_gpu_utilization_percent,最低 GPU 利用率,5.0311259117036595,4.767315383084371,-0.2638105286192882,pp,,改善
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_gpu_utilization_percent,P95 GPU 利用率,90.06980186882194,99.1372538188136,9.067451949991664,pp,,改善
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_gpu_utilization_percent,最高 GPU 利用率,91.07538174192497,99.80131580767882,8.725934065753847,pp,,改善
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_ttft_us,平均 TTFT,432461.17335629015,365895.0631447516,-66566.11021153856,us,-15.392389956056702,退化（时间变长）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_ttft_us,P95 TTFT,750484.9861333334,696046.0485333335,-54438.93759999995,us,-7.253834334578968,退化（时间变长）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,max_ttft_us,Max TTFT,824745.7535384615,769670.4635538461,-55075.2899846154,us,-6.677850688933193,退化（时间变长）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,late_gpu_layer_count,逾期 GPU layer 数,270.0,247.0,-23.0,count,,退化（数量增加）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,p95_delta_us,P95 预取超期量,107724.2096,66983.192,-40741.01760000001,us,,退化（超期增加）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,worst_delta_us,最坏预取超期量,139121.2784,309726.616,170605.33759999997,us,,退化（超期增加）
5,end_to_end,完整 111 相对 Baseline,end_to_end,baseline,ablation_c1_u1_e1,mean_actual_read_us,平均实际读取时间,62270.67944784661,65785.50036427281,3514.8209164262007,us,5.644423583606405,退化（时间变长）
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,mean_gpu_utilization_percent,平均 GPU 利用率,69.08870342505209,67.00835060288841,-2.0803528221636753,pp,,改善
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,min_gpu_utilization_percent,最低 GPU 利用率,6.735228200523327,12.667508480103356,5.932280279580029,pp,,改善
6,legacy_vs_baseline,Legacy FCFS-CIR 相对 Baseline,legacy_cir,baseline,demand_aware_fcfs_cir,p95_gpu_utilization_percent,P95 GPU 利用率,91.6017334756001,80.37850298719802,-11.22323048840208,pp,,改善
