ssd_count,metric,metric_label_cn,effect_type,effect,estimate,unit,positive_change_meaning
1,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,1.7763568394002505e-15,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,5.3689279805781736,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,21.644152502331778,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,-3.552713678800501e-15,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,-3.552713678800501e-15,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,8.864802468515828,pp,改善
1,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,7.105427357601002e-15,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,main,C,2.7755575615628914e-17,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-0.34631713703422085,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,main,E,0.2839481334263062,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,-1.6653345369377348e-16,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-5.551115123125783e-17,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-0.5004980687641876,pp,改善
1,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,-1.1102230246251565e-16,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,3.552713678800501e-15,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,6.945449091930733,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,48.999024936357515,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,-7.105427357601002e-15,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,7.105427357601002e-15,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,8.635851927946604,pp,改善
1,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,0.0,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,main,C,0.0,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,main,U,0.9178712723756632,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,main,E,50.21131364405443,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.0,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,0.0,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,0.3658130733758753,pp,改善
1,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,0.0,pp,改善
1,mean_ttft_us,平均 TTFT,main,C,-1.4551915228366852e-10,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,main,U,-72587.55804921922,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,main,E,-552394.2748905241,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,second_order,C:U,1.7462298274040222e-10,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,second_order,C:E,5.820766091346741e-11,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,second_order,U:E,-89928.0184984373,us,退化（时间变长）
1,mean_ttft_us,平均 TTFT,third_order,C:U:E,-1.1641532182693481e-10,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,main,C,0.0,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,main,U,-197819.98532564106,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,main,E,26654.83853076934,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,second_order,C:U,0.0,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,second_order,C:E,0.0,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,second_order,U:E,-190711.7807948715,us,退化（时间变长）
1,p95_ttft_us,P95 TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
1,max_ttft_us,Max TTFT,main,C,1.1641532182693481e-10,us,退化（时间变长）
1,max_ttft_us,Max TTFT,main,U,-284776.74469230743,us,退化（时间变长）
1,max_ttft_us,Max TTFT,main,E,148294.88290769223,us,退化（时间变长）
1,max_ttft_us,Max TTFT,second_order,C:U,0.0,us,退化（时间变长）
1,max_ttft_us,Max TTFT,second_order,C:E,0.0,us,退化（时间变长）
1,max_ttft_us,Max TTFT,second_order,U:E,-296589.76581538445,us,退化（时间变长）
1,max_ttft_us,Max TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
1,late_gpu_layer_count,逾期 GPU layer 数,main,C,0.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,main,U,-22.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,main,E,-283.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,0.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,0.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,-44.0,count,退化（数量增加）
1,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,0.0,count,退化（数量增加）
1,p95_delta_us,P95 预取超期量,main,C,-5.820766091346741e-11,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,main,U,-19097.395200000028,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,main,E,829477.7250410257,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,second_order,C:U,0.0,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,second_order,C:E,0.0,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,second_order,U:E,-38194.790400000056,us,退化（超期增加）
1,p95_delta_us,P95 预取超期量,third_order,C:U:E,0.0,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,main,C,0.0,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,main,U,71001.90720000002,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,main,E,1160782.848,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,second_order,C:U,0.0,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,second_order,C:E,0.0,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,second_order,U:E,142003.81440000003,us,退化（超期增加）
1,worst_delta_us,最坏预取超期量,third_order,C:U:E,0.0,us,退化（超期增加）
1,mean_actual_read_us,平均实际读取时间,main,C,-2.1827872842550278e-11,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,main,U,-16938.531125781294,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,main,E,-141734.63788597978,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,second_order,C:U,1.4551915228366852e-11,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,second_order,C:E,1.4551915228366852e-11,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,second_order,U:E,-20065.287851562593,us,退化（时间变长）
1,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,2.9103830456733704e-11,us,退化（时间变长）
2,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,-0.19812048896755918,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,4.85537180817383,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,19.194869241070133,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,0.39533457577818254,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,0.5018436378984781,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,6.529566057855845,pp,改善
2,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,0.7386692021264878,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-0.031995409213367576,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-0.7564571320281201,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,main,E,0.6440612985425451,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,0.009506533067083933,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-0.018412383688435674,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-1.1418534837856429,pp,改善
2,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,0.0011954574682555563,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,-0.5025999672365735,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,4.3493707652039895,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,19.626305688446617,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,1.2350350048504524,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,0.44086477337871344,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,0.029301732935614666,pp,改善
2,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,1.9479655739522599,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,main,C,-0.34071392501476083,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,main,U,0.6110039752990346,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,main,E,13.11121399597057,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.3225451198855467,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,1.088252964023404,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,-0.23465166204292842,pp,改善
2,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,0.15208030818875784,pp,改善
2,mean_ttft_us,平均 TTFT,main,C,6338.469111648825,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,main,U,-37973.11468849148,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,main,E,-211028.4588413361,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,second_order,C:U,-2725.118791606801,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,second_order,C:E,-7441.861176702951,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,second_order,U:E,-46271.82197698351,us,退化（时间变长）
2,mean_ttft_us,平均 TTFT,third_order,C:U:E,-3074.7347832127707,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,main,C,9220.124823076912,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,main,U,-204422.88193076913,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,main,E,74019.96070512806,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,second_order,C:U,3332.5120461537153,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,second_order,C:E,-3834.4591230769292,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,second_order,U:E,-231974.83978974365,us,退化（时间变长）
2,p95_ttft_us,P95 TTFT,third_order,C:U:E,10435.401753846207,us,退化（时间变长）
2,max_ttft_us,Max TTFT,main,C,8344.38661282038,us,退化（时间变长）
2,max_ttft_us,Max TTFT,main,U,-323270.5185692308,us,退化（时间变长）
2,max_ttft_us,Max TTFT,main,E,173830.24932820498,us,退化（时间变长）
2,max_ttft_us,Max TTFT,second_order,C:U,9123.538025640999,us,退化（时间变长）
2,max_ttft_us,Max TTFT,second_order,C:E,-4492.3851743590785,us,退化（时间变长）
2,max_ttft_us,Max TTFT,second_order,U:E,-390783.43558974355,us,退化（时间变长）
2,max_ttft_us,Max TTFT,third_order,C:U:E,23747.74805128225,us,退化（时间变长）
2,late_gpu_layer_count,逾期 GPU layer 数,main,C,-32.0,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,main,U,-3.5,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,main,E,-244.0,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,-25.0,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,-64.0,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,-7.0,count,退化（数量增加）
2,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,-50.0,count,退化（数量增加）
2,p95_delta_us,P95 预取超期量,main,C,8677.66064871801,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,main,U,-20181.040387179528,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,main,E,375365.01105384616,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,second_order,C:U,5430.803502564202,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,second_order,C:E,11262.688302563969,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,second_order,U:E,-39616.28722564096,us,退化（超期增加）
2,p95_delta_us,P95 预取超期量,third_order,C:U:E,10582.028194871964,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,main,C,9069.209600000002,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,main,U,56374.18239999999,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,main,E,566081.7024000001,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,second_order,C:U,5595.775999999954,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,second_order,C:E,15195.263999999966,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,second_order,U:E,113421.36320000002,us,退化（超期增加）
2,worst_delta_us,最坏预取超期量,third_order,C:U:E,12537.54879999999,us,退化（超期增加）
2,mean_actual_read_us,平均实际读取时间,main,C,1558.167328660984,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,main,U,-5940.364669731618,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,main,E,-57982.30622404834,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,second_order,C:U,-957.0649362279582,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,second_order,C:E,-1913.365192678364,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,second_order,U:E,-4462.127489463368,us,退化（时间变长）
2,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,-1320.2541724561597,us,退化（时间变长）
3,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,-0.32106342278971667,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,4.308913545986568,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,13.58488234301475,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,0.47365719237389925,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,0.8239674584107277,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,4.69267954832274,pp,改善
3,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,0.9174761873322979,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-0.14760040069586722,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-1.3430753434021812,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,main,E,1.1936730893978655,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,0.1605615613734519,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-0.18561799940020918,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-2.1036125915229498,pp,改善
3,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,0.3009049717191705,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,-0.19988439925120005,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,2.401831776994907,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,3.107046209492246,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,1.77993398387175,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,0.7970134794440327,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,-0.12127155584880711,pp,改善
3,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,-1.4582079204390652,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,main,C,0.2567638697456509,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,main,U,-0.8101723062363142,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,main,E,0.7956031761502445,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.5135277394913302,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,-0.11766436069203223,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,1.8188789674116919,pp,改善
3,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,-0.23532872138406447,pp,改善
3,mean_ttft_us,平均 TTFT,main,C,6017.980760316481,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,main,U,-26588.020001322235,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,main,E,-98203.94952956738,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,second_order,C:U,-2401.8238078129943,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,second_order,C:E,-6227.866079366853,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,second_order,U:E,-33219.908402644214,us,退化（时间变长）
3,mean_ttft_us,平均 TTFT,third_order,C:U:E,-4612.229215624277,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,main,C,-1133.962161538453,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,main,U,-101947.88206666664,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,main,E,105644.00343076923,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,second_order,C:U,-7542.35944102559,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,second_order,C:E,118.48207692307187,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,second_order,U:E,-207250.45385641028,us,退化（时间变长）
3,p95_ttft_us,P95 TTFT,third_order,C:U:E,-1501.7172820511041,us,退化（时间变长）
3,max_ttft_us,Max TTFT,main,C,-3086.3358076922013,us,退化（时间变长）
3,max_ttft_us,Max TTFT,main,U,-180584.61188461527,us,退化（时间变长）
3,max_ttft_us,Max TTFT,main,E,149204.67180769218,us,退化（时间变长）
3,max_ttft_us,Max TTFT,second_order,C:U,-10614.041215384495,us,退化（时间变长）
3,max_ttft_us,Max TTFT,second_order,C:E,-1904.0764153847704,us,退化（时间变长）
3,max_ttft_us,Max TTFT,second_order,U:E,-295525.7347846151,us,退化（时间变长）
3,max_ttft_us,Max TTFT,third_order,C:U:E,-1959.0648307690863,us,退化（时间变长）
3,late_gpu_layer_count,逾期 GPU layer 数,main,C,-29.75,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,main,U,-2.75,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,main,E,-210.25,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,4.5,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,-60.5,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,-4.5,count,退化（数量增加）
3,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,7.0,count,退化（数量增加）
3,p95_delta_us,P95 预取超期量,main,C,3693.859175641017,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,main,U,-10196.72786025639,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,main,E,207860.97750897435,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,second_order,C:U,-4944.710351282032,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,second_order,C:E,1714.3872487179178,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,second_order,U:E,-21245.174679487187,us,退化（超期增加）
3,p95_delta_us,P95 预取超期量,third_order,C:U:E,-8905.331297435914,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,main,C,12857.254400000078,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,main,U,46547.020799999984,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,main,E,359079.16799999995,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,second_order,C:U,3215.9232000000193,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,second_order,C:E,19803.033600000053,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,second_order,U:E,92927.61600000004,us,退化（超期增加）
3,worst_delta_us,最坏预取超期量,third_order,C:U:E,6098.995199999888,us,退化（超期增加）
3,mean_actual_read_us,平均实际读取时间,main,C,1582.8738547525754,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,main,U,-1469.5460601964478,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,main,E,-28657.933808548714,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,second_order,C:U,-617.2597873495906,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,second_order,C:E,-2026.6110718347918,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,second_order,U:E,1778.5990609476066,us,退化（时间变长）
3,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,-1415.137537380142,us,退化（时间变长）
4,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,-0.3746048904695698,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,3.332566504374647,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,8.395741003311885,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,0.9739709410571464,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,1.4461660124261186,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,2.655076378400672,pp,改善
4,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,1.6861469363186217,pp,改善
4,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-0.25049640337131973,pp,改善
4,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-2.156009100524011,pp,改善
4,min_gpu_utilization_percent,最低 GPU 利用率,main,E,2.0147483548258025,pp,改善
